input,model,top0,top1,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top2,top3,top4,top5,top6,top7,top8,top9,right
修改家庭地址（本人）需要什么,topic,是否能够指导我申请电话改密码功能,是否能够告诉我申请电话改密码功能,是否能够给我申请电话改密码,是否能够指导我申请电话查询功能,能不能告诉我申请电话改密码功能,是否能够告诉我申请电话查询功能,是否能够告诉我开立电话改密码功能,是否能够指导我开立电话改密码功能,我没有身份证需要申请户,能不能帮助我申请电话改密码功能,是否能够指导我开一下电话改密码功能,是否能够帮助我开立电话改密码功能,是否能够帮助我申请电话改密码功能,是否能够帮我申请电话改密码功能,是否能够给我申请电话改密码功能,是否能够指导我申请电话改密码,是否能够帮我申请电话改密码,是否能够帮助我申请电话改密码,能不能指导我申请电话改密码功能,是否能够告诉我申请电话改密码,0
修改家庭地址（本人）需要什么,dssm,叫号机在什么地方,手机银行的安全性如何,手机银行可以交保险费吗,想开一下电话银行,想开电话银行,怎么领《就业失业手册》,领一下《就业失业手册》,我要领《就业失业手册》,什么是建房批文,建房批文是什么,建房批文是啥,想开一下龙支付,龙支付定义,我有带护照想开建行卡,想开一般户,想开建行卡,想开基本户,想开黄金账户,想开一下黄金账户,手机银行可以交保费吗,0
修改家庭地址（本人）需要什么,tfidf,密码修改,修改密码,能不能修改密码公积金,法人本人开通一般存款账户,法人本人开通基本户,法人本人办一般存款账户,,,,,,,修改密码公积金,修改银行卡密码,修改存单密码,修改公积金密码,怎么办公积金修改密码,公积金修改密码业务,怎么办公积金修改密码业务,法人本人开基本户,0
大额存单每一期的利率都一样吗,topic,在网银上把活期转到定期,通过网银把活期转到定期,领一本《住房公积金定期转账提取协议书》,租单位房子要提取公积金要准备哪些申请材料,我要打印单位部分的公积金缴存证明,在当地贷款买了房，预约了公积金首次提取,提公积金交单位房的房租要准备哪些材料,怎么打印公积金单位缴存部分的证明,提公积金来租单位房子需要写什么材料,我预约了本地贷款买房首次提公积金，请问怎么办理,提公积金来租单位房子需要写什么资料,公积金存折丢了,找不到我的公积金存折了,《住房公积金定期转账提取协议书》在哪里领,怎么领《住房公积金定期转账提取协议书》,我来领《住房公积金定期转账提取协议书》,领一下《住房公积金定期转账提取协议书》,在广州贷款买的房，预约了公积金首次提取,我要领《住房公积金定期转账提取协议书》,公积金存折找不到了,0
大额存单每一期的利率都一样吗,dssm,注销电话银行,我有带护照怎么办建行卡,我有带护照怎么办卡,我有带护照要办卡,我有带护照是否能够办卡,我有带护照可不可以办卡,我有带护照能不能办卡,我有带护照能否办卡,我有带护照指导我办理建行卡,想开一下黄金账户,想开黄金账户,我有带护照怎么办理建行卡,我有带护照想开建行卡,手机银行的安全性如何,我有带护照指导我办卡,我有带护照需要办卡,我有带护照想要办卡,我有带护照想办卡,我有带护照怎样办卡,我有带护照如何办卡,0
大额存单每一期的利率都一样吗,tfidf,测试重复问题信用卡北京11,,,,,,,,,,,,,,,,,,,,0
基金户怎么注销,topic,网银怎么买基金,网银可不可以买基金,如何申请账户,怎么开立账户变动发短信,如何开立账户变动发短信,法人来不了如何开通对公账户,法人没来如何开通对公账户,法人本人如何开通对公账户,法人本人怎么能够申请对公账户,怎样申请账户变动发短信,法人本人怎么能够开通对公账户,法人来不了怎样申请对公账户,网银可以买基金吗,网银怎么操作基金购买,怎么申请账户变动发短信,如何申请账户变动发短信,法人来不了如何申请对公账户,法人没来如何申请对公账户,法人本人如何申请对公账户,怎么申请账户,0
基金户怎么注销,dssm,客服电话,我不知道叫号机,怎么领《就业失业手册》,领一下《就业失业手册》,什么是龙支付,龙支付是什么,龙支付是啥,想开一般户,想开黄金账户,想开一下黄金账户,叫号机什么样子的,手机银行交电费,不知道什么是叫号机,手机银行的安全性如何,什么是叫号机,叫号机,哪里找叫号机,建房批文是啥,建房批文是什么,什么是建房批文,0
基金户怎么注销,tfidf,注销电话银行,注销网银,手机银行操作基金认购,手机银行能认购基金,换手机号码注销绑定,手机号码改注销绑定,,,,,,,手机银行认购基金,网银认购基金,注销手机绑定,注销短信银行,注销手机号码绑定,注销动账提醒,手机号码变动注销绑定,手机银行能不能认购基金,0
办理共管卡需要带什么,topic,需要办理动账提醒,要办理动账提醒,怎么办理动账提醒,我有带护照需要办理借记卡,我有带护照需要办理卡,能不能指导我办理动账提醒,需要办理一般户,想办理动账提醒,可以指导我办理动账提醒,想要办理动账提醒,可以帮助我办理动账提醒,需要办理基本户,首次办理建行开户，我带了身份证，需要怎么办理,可以给我办理动账提醒,能不能给我办理动账提醒,需要办一下动账提醒,是否能够给我办理动账提醒,怎样办理动账提醒,我有带护照需要办理户,如何办理动账提醒,0
办理共管卡需要带什么,dssm,手机银行的安全性如何,什么是叫号机,哪里找叫号机,叫号机位置,手机银行交煤气费,手机银行怎么交生活费用,想开基本户,想开一下黄金账户,想开黄金账户,想开电话银行,想开一下电话银行,想开建行卡,叫号机,叫号机什么样子的,不知道什么是叫号机,我不知道叫号机,我要领《就业失业手册》,领一下《就业失业手册》,怎么领《就业失业手册》,客服电话,0
办理共管卡需要带什么,tfidf,首次办理建行开户带身份证办理,带护照办理建行卡,带护照办理银行卡,带身份证给办理储蓄卡,带身份证给办理银行卡,带身份证帮办理银行卡,,,,,,,带身份证办理账户,带身份证办理建行卡,带身份证办理银行卡,带护照办理储蓄卡,带身份证办理储蓄卡,带身份证办理卡,带护照办理卡,带护照办理账户,0
介绍一下房装修贷款,topic,网银会丢钱吗,网银交水费,我想要办存公积金,想要办龙支付,一类户和二类户介绍,我想办存公积金,这里可以办存公积金吗,这里可以办缴公积金吗,告诉我如何办存公积金,告诉我如何办缴公积金,我要办缴公积金,我要办存公积金,网银交煤气费,如何办龙支付,怎样办龙支付,二类户介绍,一类户介绍,网银能查明细吗,网银办黄金定投,我想要办缴公积金,0
介绍一下房装修贷款,dssm,想开一下黄金账户,想开黄金账户,不用手机银行了,我要领《就业失业手册》,叫号机位置,想开一般户,建房批文是啥,什么是建房批文,建房批文是什么,手机银行怎么交生活费用,想开基本户,手机银行交保费,怎么领《就业失业手册》,领一下《就业失业手册》,叫号机,什么是叫号机,哪里找叫号机,客服电话,我不知道叫号机,不知道什么是叫号机,0
介绍一下房装修贷款,tfidf,租赁对公房提取公积金材料,在异地认购房预约公积金提取,不在广州认购房预约公积金提取,在广州认购拍卖房预约公积金首次提取,在本地认购拍卖房预约公积金首次提取,在本地贷款认购房预约公积金首次提取,,,,,,,公积金提取已预约购房异地房,提公积金交单位房房租准备资料,提取公积金用于租赁对公房准备资料,提公积金交单位房房租准备材料,提取公积金用于租赁对公房准备材料,公积金提取已预约租赁对公房申请材料,在本地认购房预约公积金首次提取,在广州认购房预约公积金首次提取,0
II类账户怎么申请开通,topic,二类账户怎么申请开通,一类账户可以申请多个吗,已有一类户，怎样开立一个新的主账户,有带军官证/武警证想开通账户,有带军官证/武警证要开通账户,一类户和二类户有什么不同,一类户、二类户是不是有哪些不同的意思,一类户与二类户一样吗,一二类户是否相同,一类户和二类户介绍,什么是二类户,什么是一类户,一类账户和二类账户有什么区别,I类账户和II类账户有什么区别啊,我要申请第二个I类账户可以吗,一二类账户介绍,主账户和二类账户有哪些区别,一类户和二类户是不是不一样呢,我之前有建行的账户，想申请多开个一类户,我开个II类账户,0
II类账户怎么申请开通,dssm,公积金提取-已预约-购房（本地）-非首次提取,预约了本地购房公积金非首次提取,QYH,我来领《补缴批处理文件》,公积金提取-已预约-建房或房屋翻新,未换号解绑手机设备,预约了房屋加建公积金提取,怎么用微信预约公积金提取,能预约什么时间段来提取公积金,微信公众号预约公积金提取,客服人员电话,办理本地拍卖买房首次提取公积金，已预约,预约了本地购房首次提取公积金,本地购房首次公积金提取，已预约,公积金提取-已预约-购房（本地，首次提取）,本地拍卖买房首次公积金提取，已预约,办理本地购房首次提取公积金，已预约,怎么通过微信公众号预约公积金提取,预约了公积金的异地购房首次提取,我预约了本地购房首次提公积金，请问怎么办理,0
II类账户怎么申请开通,tfidf,2类账户申请开通,开通账户,能不能申请账户,指导申请账户,开通对公账户,告诉开通账户,,,,,,,申请账户,给申请账户,帮助申请账户,身份证开通账户,帮开通账户,能开通账户,能不能开通账户,能申请账户,0
代办换折业务,topic,办对公业务,我想办对公业务,想办公积金业务,我想办一下对公业务,办一下公积金业务,想要办公积金业务,公积金交费业务,能不能办公积金业务,想办存公积金业务,我想办公积金业务,我要办理对公业务,怎样办一下公积金业务,办一下对公业务,公积金业务,对公业务办理,办理对公业务,我要办对公业务,办公积金业务,如何办公积金业务,怎样办公积金业务,0
代办换折业务,dssm,叫号机在什么地方,手机银行可以交保费吗,想开基本户,想开一下黄金账户,想开黄金账户,想开建行卡,想开电话银行,想开一下电话银行,想开龙支付,想开一下龙支付,龙支付定义,不知道什么是叫号机,手机银行可以交保险费吗,手机银行的安全性如何,客服电话,叫号机什么样子的,想开一般户,建房批文是什么,建房批文是啥,什么是建房批文,0
代办换折业务,tfidf,代办个人账户开户,代办公积金提取,,,,,,,,,,,代办开户带身份证,代办开户未带身份证,代办公积金提取办理短信银行功能,代办提公积金开通短信银行功能,代办提取公积金开短信银行功能,申请开卡本人没来能代办,,,0
哪里可查询建行的服务价目表,topic,怎么通过网银查询明细,可不可以帮助我开立电话查询功能,是否能够给我开立电话查询功能,是否能够帮助我打印公积金缴费记录,是否能够帮助我开立电话查询功能,可不可以帮助我开通电话查询功能,可不可以指导我开通电话查询功能,能不能帮助我办一下打印公积金缴费记录,可以指导我开立电话查询功能,能不能指导我开立电话查询功能,能不能帮助我开立电话查询,是否能够帮助我办打印公积金缴费记录,怎么通过网银查询贷款信息,可以帮助我开立电话查询功能,可不可以给我开立电话查询功能,可不可以指导我开立电话查询功能,能不能帮助我开立电话查询功能,是否能够帮助我办一下打印公积金缴费记录,可以给我开立电话查询功能,能不能给我开立电话查询功能,0
哪里可查询建行的服务价目表,dssm,领取《就业失业手册》,手机银行的安全性如何,我来领《就业失业手册》,想开一下电话银行,想开电话银行,客服电话,想开建行卡,想开黄金账户,想开一下黄金账户,想开基本户,建房批文是啥,什么是建房批文,龙支付是什么,什么是龙支付,龙支付是啥,想开一下龙支付,想开龙支付,手机银行可以交保费吗,手机银行可以交保险费吗,想开一般户,0
哪里可查询建行的服务价目表,tfidf,建行上市,建行上市公司,查询公积金余额,想开电话查询,自助机在哪里,办理电话查询,,,,,,,网银服务,手机银行服务,怎么办电话查询,怎么办电话查询功能,网银便捷服务,短信银行服务,开建行龙卡,手机银行便捷服务,0
境内银行给境外银行转账的方法,topic,手机银行会丢钱吗,电话银行怎么转账,手机银行怎么交交通违章罚款,手机银行能不能转账,电话银行转账功能,手机银行可以转账吗,短信银行转账,手机银行交气费,手机银行缴气费,电话银行怎么办转账,电话银行转账的额度限制,手机银行转账功能,通过手机银行转账,电话银行能不能转账,通过电话银行转账,手机银行怎么转账,电话银行可以转账吗,手机银行怎么操作黄金购定投,手机银行转账,电话银行转账,0
境内银行给境外银行转账的方法,dssm,注销电话银行,我有带护照想开建行卡,手机银行怎么缴保险费,手机银行缴保险费,手机银行怎么缴生活费用,我来领《就业失业手册》,我有带护照是否能够办建行卡,我有带护照可不可以办建行卡,我有带护照能不能办建行卡,我有带护照能否办建行卡,我用我身份证给家里老人办卡,我有带护照指导我办建行卡,注销动账提醒,手机银行可以缴保险费吗,手机银行可以缴保费吗,我有带护照帮助我办建行卡,手机银行缴水电煤气费,手机银行缴电费,手机银行缴煤气费,手机银行怎么缴保费,0
境内银行给境外银行转账的方法,tfidf,短信银行转账,给开立银行账户,能不能给办短信银行,能给办短信银行,身份证给开立银行账户,能给开立短信银行,,,,,,,短信银行转账收费,短信银行转账咋收费,能不能给开通短信银行,短信银行转账收多少钱,能不能给开短信银行,能不能给办理短信银行,能不能给申请短信银行,能不能给开立短信银行,0
微信公众号可以激活卡吗,topic,怎么通过微信公众号预约公积金提取,可不可以帮助我开立出账短信提示功能,可不可以指导我开立出账短信提示功能,可不可以告诉我开通出账短信提示功能,网银可以交话费吗,怎么用微信预约公积金提取,可不可以指导我开通出账短信提示功能,可不可以帮助我开一下入账短信提示功能,可不可以给我开一下入账短信提示功能,可不可以告诉我开立短信提示功能,可不可以给我开立短信提示功能,能否开通建行卡,我没有身份证可不可以开通建行卡,我没有身份证能否开通建行卡,可不可以告诉我开立出账短信提示功能,能否申请建行卡,可不可以申请建行卡,可不可以给我开立出账短信提示功能,可不可以帮助我开立短信提示功能,可不可以帮助我开通出账短信提示功能,0
微信公众号可以激活卡吗,dssm,手机银行的安全性如何,叫号机什么样子的,不知道什么是叫号机,手机银行交电费,手机银行交煤气费,想开一下黄金账户,想开黄金账户,手机银行怎么交生活费用,叫号机,什么是叫号机,想开一般户,手机银行怎么交交通违章罚款,领一下《就业失业手册》,怎么领《就业失业手册》,哪里找叫号机,叫号机位置,手机银行交水电煤气费,我要领《就业失业手册》,客服电话,我不知道叫号机,0
微信公众号可以激活卡吗,tfidf,微信公众号预约公积金提取,通过微信公众号预约公积金提取,想开卡,换卡,在公积金微信公众号上得电话号不对,在公积金微信公众号上得电话号有误,,,,,,,公积金微信公众号上电话号不对,公积金得微信公众号上电话号错,公积金微信公众号上电话号有误,公积金得微信公众号上电话号有误,开通卡,办理卡,申请卡,开卡,0
信用卡分期能提前还款吗,topic,我之前有建行的信用卡，现在想办一张储蓄卡,网银可以缴保费吗,如何办卡,重置信用卡密码,是否能够帮我开立入账短信提示,首次申请建行储蓄卡有身份证就可以吗,是否能够给我开立入账短信提示,能否办卡,可不可以办卡,能不能帮我开立入账短信提示,可不可以给我开立入账短信提示,网银可以交保费吗,网银可以缴话费吗,网银可以缴保险费吗,改一下网银转账限额,网银的转账限额是多少,网银的转账额度是多少,我要开建行龙卡,信用卡密码想不起来了,网银可以交话费吗,0
信用卡分期能提前还款吗,dssm,叫号机什么样子的,注销电话银行,我要领《就业失业手册》,手机银行交水电煤气费,想开一下黄金账户,想开黄金账户,怎么领《就业失业手册》,领一下《就业失业手册》,想开一般户,手机银行交电费,想开一下电话银行,想开电话银行,叫号机位置,不知道什么是叫号机,我不知道叫号机,什么是叫号机,叫号机,我有带护照想开建行卡,哪里找叫号机,想开基本户,0
信用卡分期能提前还款吗,tfidf,手机银行能给信用卡还款,测试重复问题信用卡北京11,能申请建行卡,能办理建行卡,能开通建行卡,重设信用卡密码,,,,,,,能开户,能办卡,能开卡,测试重复问题信用卡北京,测试重复问题信用卡,重置信用卡密码,手机银行能转账,能办建行卡,0
信用卡附属卡开卡未成年怎么办,topic,我之前有建行的信用卡，现在想办一张储蓄卡,有身份证可不可以开卡,有身份证想要开卡,我没有身份证可不可以开卡,我没有身份证能否开卡,有身份证怎样开卡,我没有身份证如何开卡,我没有身份证怎么开卡,如何开卡,怎么开卡,忘记带身份证能否开卡,忘记带身份证可不可以开卡,有身份证能否开卡,怎样开卡,给别人开卡,可不可以开卡,能否开卡,想要开卡,有身份证如何开卡,有身份证怎么开卡,0
信用卡附属卡开卡未成年怎么办,dssm,测试,L6,哪里找叫号机,手机银行交水电煤气费,手机银行交电费,领一下《就业失业手册》,怎么领《就业失业手册》,手机银行交煤气费,我要领《就业失业手册》,L5,手机银行怎么交生活费用,手机银行怎么交保费,手机银行的安全性如何,叫号机长什么样,叫号机什么样子的,叫号机,什么是叫号机,我不知道叫号机,不知道什么是叫号机,叫号机位置,0
信用卡附属卡开卡未成年怎么办,tfidf,开卡,测试重复问题信用卡北京11,能不能开卡,给开卡,帮别人开卡,代妈开卡,,,,,,,身份证开卡,测试重复问题信用卡北京,测试重复问题信用卡,帮助开卡,指导开卡,能开卡,告诉开卡,帮开卡,0
银星国际速汇相关,topic,有带军官证/武警证帮助我开立建行卡,有带军官证/武警证指导我开立建行卡,有带军官证/武警证想要开立建行卡,是否能够指导我办一下公积金缴存证明打印业务,有带军官证/武警证给我开立建行卡,法人在外地怎么能够开通对公户,是否能够指导我办公积金缴存证明打印业务,有带军官证/武警证需要开立建行卡,有带军官证/武警证帮我开立建行卡,是否能够帮助我办理公积金缴存证明打印业务,有带军官证/武警证是否能够开通银行卡,有带军官证/武警证怎样开立银行卡,有带军官证/武警证是否能够开立银行卡,怎么打印公积金单位缴存部分的证明,是否能够帮助我办一下公积金缴存证明打印业务,有带军官证/武警证指导我开立银行卡,有带军官证/武警证如何开立银行卡,有带军官证/武警证怎么开立银行卡,是否能够帮助我办公积金缴存证明打印业务,有带军官证/武警证帮助我开立银行卡,0
银星国际速汇相关,dssm,想开建行卡,想开一下电话银行,手机银行交煤气费,什么是龙支付,龙支付是啥,龙支付是什么,想开黄金账户,想开一下黄金账户,不用手机银行了,手机银行交电费,不知道什么是叫号机,我不知道叫号机,想开电话银行,想开基本户,想开龙支付,想开一下龙支付,客服电话,手机银行怎么交生活费用,想开一般户,叫号机什么样子的,0
银星国际速汇相关,tfidf,测试重复问题信用卡北京11,,,,,,,,,,,,,,,,,,,,0
手机银行转账还款到账要多久,topic,网银转账多长时间能到账,网银转账多久能到账,网银转账限额调整,网银转账多长时间能收到钱,网银的转账限额是多少,网银的转账额度是多少,通过网银转账多久能到账,网银转账的额度限制,修改网银转账额度限制,怎样开立入账短信提示,降低网银转账额度限制,如何开立入账短信提示,网银转账限额,改一下网银转账限额,网银转账限额修改,网银转账多久能收到钱,降低网银转账限额,网银转账的额度上线,提高网银转账限额,网银转账到账时间,0
手机银行转账还款到账要多久,dssm,注销电话银行,想开建行卡,想开黄金账户,不用手机银行了,龙支付是啥,什么是龙支付,龙支付是什么,我要领《就业失业手册》,叫号机什么样子的,什么是建房批文,建房批文是啥,建房批文是什么,想开电话银行,想开一下电话银行,想开龙支付,想开一下龙支付,想开基本户,想开一般户,客服电话,想开一下黄金账户,0
手机银行转账还款到账要多久,tfidf,手机银行转账,手机银行转账功能,改手机银行转账额度,手机银行转账额度限制,提高手机银行转账额度,手机银行转账额度调整,,,,,,,通过手机银行转账,手机银行能转账,手机银行转账额度,手机银行办理转账,手机银行能不能转账,手机银行转账额度修改,手机银行转账额度上线,手机银行转账额度多少,0
